mstar,L_x,Habing_G0,m0,r1
0.110989010989011,0.00541548255172476,10.494201047077242,3.7060408329495786e-05,0.18396032523802075
0.14087912087912088,0.017449139023519557,33.217947457920566,6.3729576254801395e-06,0.3582352724118825
0.12373626373626374,0.09231790257999906,7.090311042181822,8.655676473722065e-05,0.5294028062027424
0.23494505494505494,0.14257161816076008,15.321177993447886,2.5937007864413747e-05,0.7946421186193413
0.2021978021978022,0.32821172337012205,23.9848111286137,8.953109860452856e-05,0.6722736745696423
0.10989010989010989,0.05795107678051953,9.852850263519654,6.389731072100911e-06,0.4190310975646742
0.5224175824175824,2.0491562002405894,4.3541048136203875,1.811357274417375e-05,0.9865166374376739
0.20153846153846156,0.0847352341200836,13.851374696743786,0.00017543919676562986,0.9686958935768177
0.10571428571428572,0.01975572139285852,10.764320956404102,1.0581970545186085e-05,0.5034980348065966
0.1265934065934066,0.18260620343750256,3.397504666386246,6.5077473590830684e-06,0.2141389196623915
0.6050549450549451,3.9114655830355662,5.312672438714783,9.429398405353512e-06,0.23869192759858246
0.15208791208791209,0.5500843325281444,2.9796994627451774,5.239090303394798e-05,0.7397793726250105
0.13362637362637364,0.007703738432335741,14.97103107731756,6.371510979042882e-05,0.59506163392868
0.13164835164835165,0.1980834351053158,2.3191957637085903,1.3624979533358689e-06,0.014342108915629212
0.5268131868131868,0.1826699502386613,9.49076387486316,0.8236951133871409,634.6559048793979
0.4268131868131868,0.0784380140173183,2.523875512338664,7.340390410188678e-05,0.873016266313598
0.11274725274725275,0.04628728969172326,26.993100607301383,2.2266644507044762e-06,0.08836571988270106
0.21406593406593408,0.018946038211705537,3.1999807352850116,0.0001248330054487901,0.651279645235075
0.23230769230769233,0.18973947650654896,18.311645309387583,8.359005029426463e-05,0.8919845855368604
0.2621978021978022,0.08532366444663957,14.600452971641085,1.4120766707338567e-05,0.26959479660328534
0.11802197802197803,0.008135659431362487,22.972814505767886,4.3640408141421514e-05,0.5469355682175325
0.12373626373626374,0.1517153326743362,4.119311690196084,1.5300494715027464e-05,0.6783578037668344
0.12197802197802199,0.39993035408019534,3.614289729009651,1.778744409859734e-05,0.48202924017702764
0.12703296703296704,0.037598281905691824,12.018648464606267,3.4165547883441134e-06,0.2818687323456183
0.5659340659340659,0.4874517624411256,9.13138840518114,4.5601312009903576e-05,0.6384325479418684
